"Plan_Fahrt_Id";"SITZPLAETZE";"KAP_1m2";"KAP_2m2";"KAP_3m2";"KAP_4m2"
73560;90;122.7;155.4;188.1;220.8
73561;90;122.7;155.4;188.1;220.8
73563;90;122.7;155.4;188.1;220.8
73564;90;122.7;155.4;188.1;220.8
73566;90;122.7;155.4;188.1;220.8
73567;90;122.7;155.4;188.1;220.8
73569;90;122.7;155.4;188.1;220.8
73570;90;122.7;155.4;188.1;220.8
73572;90;122.7;155.4;188.1;220.8
73573;90;122.7;155.4;188.1;220.8
73575;90;122.7;155.4;188.1;220.8
73576;90;122.7;155.4;188.1;220.8
73578;90;122.7;155.4;188.1;220.8
73579;90;122.7;155.4;188.1;220.8
73581;90;122.7;155.4;188.1;220.8
73582;90;122.7;155.4;188.1;220.8
73584;90;122.7;155.4;188.1;220.8
73585;90;122.7;155.4;188.1;220.8
73587;90;122.7;155.4;188.1;220.8
73588;90;122.7;155.4;188.1;220.8
73591;48;62.37;76.74;91.11;105.48
73592;48;62.37;76.74;91.11;105.48
73593;48;62.37;76.74;91.11;105.48
73594;48;62.37;76.74;91.11;105.48
73595;48;62.37;76.74;91.11;105.48
73596;48;62.37;76.74;91.11;105.48
73597;48;62.37;76.74;91.11;105.48
73598;48;62.37;76.74;91.11;105.48
73601;32;40.25;48.5;56.75;65
73602;32;40.25;48.5;56.75;65
73603;32;40.25;48.5;56.75;65
73604;32;40.25;48.5;56.75;65
73605;32;40.25;48.5;56.75;65
73606;32;40.25;48.5;56.75;65
73607;32;40.25;48.5;56.75;65
73608;32;40.25;48.5;56.75;65
73609;32;40.25;48.5;56.75;65
73610;32;40.25;48.5;56.75;65
73611;32;40.25;48.5;56.75;65
73612;32;40.25;48.5;56.75;65
73613;32;40.25;48.5;56.75;65
73614;32;40.25;48.5;56.75;65
73615;32;40.25;48.5;56.75;65
73616;32;40.25;48.5;56.75;65
73617;32;40.25;48.5;56.75;65
73618;32;40.25;48.5;56.75;65
73619;32;40.25;48.5;56.75;65
73620;32;40.25;48.5;56.75;65
73621;32;40.25;48.5;56.75;65
73622;32;40.25;48.5;56.75;65
73623;32;40.25;48.5;56.75;65
73624;32;40.25;48.5;56.75;65
73625;32;40.25;48.5;56.75;65
73626;32;40.25;48.5;56.75;65
73627;32;40.25;48.5;56.75;65
73628;32;40.25;48.5;56.75;65
73629;32;40.25;48.5;56.75;65
73630;32;40.25;48.5;56.75;65
73631;32;40.25;48.5;56.75;65
73632;32;40.25;48.5;56.75;65
73633;32;40.25;48.5;56.75;65
73634;32;40.25;48.5;56.75;65
73635;32;40.25;48.5;56.75;65
73636;32;40.25;48.5;56.75;65
73637;32;40.25;48.5;56.75;65
73638;32;40.25;48.5;56.75;65
73639;32;40.25;48.5;56.75;65
73640;32;40.25;48.5;56.75;65
73641;32;40.25;48.5;56.75;65
73642;32;40.25;48.5;56.75;65
73643;32;40.25;48.5;56.75;65
73644;32;40.25;48.5;56.75;65
73645;32;40.25;48.5;56.75;65
73646;32;40.25;48.5;56.75;65
73647;32;40.25;48.5;56.75;65
73648;32;40.25;48.5;56.75;65
73649;32;40.25;48.5;56.75;65
73650;32;40.25;48.5;56.75;65
73651;32;40.25;48.5;56.75;65
73652;32;40.25;48.5;56.75;65
73653;32;40.25;48.5;56.75;65
73654;32;40.25;48.5;56.75;65
73655;32;40.25;48.5;56.75;65
73656;32;40.25;48.5;56.75;65
73657;32;40.25;48.5;56.75;65
73658;32;40.25;48.5;56.75;65
73659;32;40.25;48.5;56.75;65
73660;32;40.25;48.5;56.75;65
73661;32;40.25;48.5;56.75;65
73662;32;40.25;48.5;56.75;65
73663;32;40.25;48.5;56.75;65
73664;32;40.25;48.5;56.75;65
73665;32;40.25;48.5;56.75;65
73666;32;40.25;48.5;56.75;65
73667;32;40.25;48.5;56.75;65
73668;32;40.25;48.5;56.75;65
73669;32;40.25;48.5;56.75;65
73670;32;40.25;48.5;56.75;65
73671;32;40.25;48.5;56.75;65
73672;32;40.25;48.5;56.75;65
73673;32;40.25;48.5;56.75;65
73674;32;40.25;48.5;56.75;65
73675;32;40.25;48.5;56.75;65
73676;32;40.25;48.5;56.75;65
73677;32;40.25;48.5;56.75;65
73678;32;40.25;48.5;56.75;65
73679;32;40.25;48.5;56.75;65
73680;32;40.25;48.5;56.75;65
73681;32;40.25;48.5;56.75;65
73682;32;40.25;48.5;56.75;65
73683;32;40.25;48.5;56.75;65
73684;32;40.25;48.5;56.75;65
73685;32;40.25;48.5;56.75;65
73686;32;40.25;48.5;56.75;65
73687;32;40.25;48.5;56.75;65
73688;32;40.25;48.5;56.75;65
73689;32;40.25;48.5;56.75;65
73690;32;40.25;48.5;56.75;65
73691;32;40.25;48.5;56.75;65
73692;32;40.25;48.5;56.75;65
73693;32;40.25;48.5;56.75;65
73694;32;40.25;48.5;56.75;65
73695;32;40.25;48.5;56.75;65
73696;32;40.25;48.5;56.75;65
73697;32;40.25;48.5;56.75;65
73698;32;40.25;48.5;56.75;65
73699;32;40.25;48.5;56.75;65
73702;32;40.25;48.5;56.75;65
73703;32;40.25;48.5;56.75;65
73704;32;40.25;48.5;56.75;65
73705;32;40.25;48.5;56.75;65
73706;32;40.25;48.5;56.75;65
73707;32;40.25;48.5;56.75;65
73708;32;40.25;48.5;56.75;65
73709;32;40.25;48.5;56.75;65
73710;32;40.25;48.5;56.75;65
73711;32;40.25;48.5;56.75;65
73712;32;40.25;48.5;56.75;65
73713;32;40.25;48.5;56.75;65
73714;32;40.25;48.5;56.75;65
73715;32;40.25;48.5;56.75;65
73716;32;40.25;48.5;56.75;65
73717;32;40.25;48.5;56.75;65
73718;32;40.25;48.5;56.75;65
73719;32;40.25;48.5;56.75;65
73720;32;40.25;48.5;56.75;65
73721;32;40.25;48.5;56.75;65
73722;32;40.25;48.5;56.75;65
73723;32;40.25;48.5;56.75;65
73724;32;40.25;48.5;56.75;65
73725;32;40.25;48.5;56.75;65
73726;32;40.25;48.5;56.75;65
73727;32;40.25;48.5;56.75;65
73728;32;40.25;48.5;56.75;65
73729;32;40.25;48.5;56.75;65
73730;32;40.25;48.5;56.75;65
73731;32;40.25;48.5;56.75;65
73732;32;40.25;48.5;56.75;65
73733;32;40.25;48.5;56.75;65
73734;32;40.25;48.5;56.75;65
73735;32;40.25;48.5;56.75;65
73736;32;40.25;48.5;56.75;65
73737;32;40.25;48.5;56.75;65
73738;32;40.25;48.5;56.75;65
73739;32;40.25;48.5;56.75;65
73740;32;40.25;48.5;56.75;65
73743;32;40.25;48.5;56.75;65
73744;32;40.25;48.5;56.75;65
73745;32;40.25;48.5;56.75;65
73746;32;40.25;48.5;56.75;65
73747;32;40.25;48.5;56.75;65
73748;32;40.25;48.5;56.75;65
73749;32;40.25;48.5;56.75;65
73750;32;40.25;48.5;56.75;65
73751;32;40.25;48.5;56.75;65
73752;32;40.25;48.5;56.75;65
73753;32;40.25;48.5;56.75;65
73754;32;40.25;48.5;56.75;65
73755;32;40.25;48.5;56.75;65
73756;32;40.25;48.5;56.75;65
73757;32;40.25;48.5;56.75;65
73758;32;40.25;48.5;56.75;65
73759;32;40.25;48.5;56.75;65
73760;32;40.25;48.5;56.75;65
73761;32;40.25;48.5;56.75;65
73762;32;40.25;48.5;56.75;65
73763;32;40.25;48.5;56.75;65
73764;32;40.25;48.5;56.75;65
73765;32;40.25;48.5;56.75;65
73766;32;40.25;48.5;56.75;65
73767;32;40.25;48.5;56.75;65
73768;32;40.25;48.5;56.75;65
73769;32;40.25;48.5;56.75;65
73770;32;40.25;48.5;56.75;65
73771;32;40.25;48.5;56.75;65
73772;32;40.25;48.5;56.75;65
73773;32;40.25;48.5;56.75;65
73774;32;40.25;48.5;56.75;65
73775;32;40.25;48.5;56.75;65
73776;32;40.25;48.5;56.75;65
73777;32;40.25;48.5;56.75;65
73778;32;40.25;48.5;56.75;65
73779;32;40.25;48.5;56.75;65
73780;32;40.25;48.5;56.75;65
73781;32;40.25;48.5;56.75;65
73782;32;40.25;48.5;56.75;65
73783;32;40.25;48.5;56.75;65
73784;32;40.25;48.5;56.75;65
73785;32;40.25;48.5;56.75;65
73786;32;40.25;48.5;56.75;65
73787;32;40.25;48.5;56.75;65
73788;32;40.25;48.5;56.75;65
73789;32;40.25;48.5;56.75;65
73790;32;40.25;48.5;56.75;65
73793;44;61.48;78.96;96.44;113.92
73794;44;61.48;78.96;96.44;113.92
73795;44;61.48;78.96;96.44;113.92
73796;44;61.48;78.96;96.44;113.92
73797;44;61.48;78.96;96.44;113.92
73798;44;61.48;78.96;96.44;113.92
73799;44;61.48;78.96;96.44;113.92
73800;44;61.48;78.96;96.44;113.92
73801;44;61.48;78.96;96.44;113.92
73802;44;61.48;78.96;96.44;113.92
73803;44;61.48;78.96;96.44;113.92
73804;44;61.48;78.96;96.44;113.92
73805;44;61.48;78.96;96.44;113.92
73806;44;61.48;78.96;96.44;113.92
73807;44;61.48;78.96;96.44;113.92
73808;44;61.48;78.96;96.44;113.92
73809;44;61.48;78.96;96.44;113.92
73810;44;61.48;78.96;96.44;113.92
73811;44;61.48;78.96;96.44;113.92
73812;44;61.48;78.96;96.44;113.92
73813;44;61.48;78.96;96.44;113.92
73814;44;61.48;78.96;96.44;113.92
73815;44;61.48;78.96;96.44;113.92
73816;44;61.48;78.96;96.44;113.92
73817;44;61.48;78.96;96.44;113.92
73818;44;61.48;78.96;96.44;113.92
73819;44;61.48;78.96;96.44;113.92
73820;44;61.48;78.96;96.44;113.92
73821;44;61.48;78.96;96.44;113.92
73822;44;61.48;78.96;96.44;113.92
73823;44;61.48;78.96;96.44;113.92
73824;44;61.48;78.96;96.44;113.92
73825;44;61.48;78.96;96.44;113.92
73826;44;61.48;78.96;96.44;113.92
73829;44;61.48;78.96;96.44;113.92
73830;44;61.48;78.96;96.44;113.92
73831;44;61.48;78.96;96.44;113.92
73832;44;61.48;78.96;96.44;113.92
73833;44;61.48;78.96;96.44;113.92
73834;44;61.48;78.96;96.44;113.92
73835;44;61.48;78.96;96.44;113.92
73836;44;61.48;78.96;96.44;113.92
73837;44;61.48;78.96;96.44;113.92
73838;44;61.48;78.96;96.44;113.92
73839;44;61.48;78.96;96.44;113.92
73840;44;61.48;78.96;96.44;113.92
73841;44;61.48;78.96;96.44;113.92
73842;44;61.48;78.96;96.44;113.92
73843;44;61.48;78.96;96.44;113.92
73844;44;61.48;78.96;96.44;113.92
73845;44;61.48;78.96;96.44;113.92
73846;44;61.48;78.96;96.44;113.92
73847;44;61.48;78.96;96.44;113.92
73848;44;61.48;78.96;96.44;113.92
73849;44;61.48;78.96;96.44;113.92
73850;44;61.48;78.96;96.44;113.92
73851;44;61.48;78.96;96.44;113.92
73852;44;61.48;78.96;96.44;113.92
73855;48;62.37;76.74;91.11;105.48
73856;48;62.37;76.74;91.11;105.48
73857;48;62.37;76.74;91.11;105.48
73858;48;62.37;76.74;91.11;105.48
73859;48;62.37;76.74;91.11;105.48
73860;48;62.37;76.74;91.11;105.48
73861;48;62.37;76.74;91.11;105.48
73862;48;62.37;76.74;91.11;105.48
73863;48;62.37;76.74;91.11;105.48
73864;48;62.37;76.74;91.11;105.48
73865;48;62.37;76.74;91.11;105.48
73866;48;62.37;76.74;91.11;105.48
73867;48;62.37;76.74;91.11;105.48
73868;48;62.37;76.74;91.11;105.48
73869;48;62.37;76.74;91.11;105.48
73870;48;62.37;76.74;91.11;105.48
73871;48;62.37;76.74;91.11;105.48
73872;48;62.37;76.74;91.11;105.48
73873;48;62.37;76.74;91.11;105.48
73874;48;62.37;76.74;91.11;105.48
73875;48;62.37;76.74;91.11;105.48
73876;48;62.37;76.74;91.11;105.48
73877;48;62.37;76.74;91.11;105.48
73878;48;62.37;76.74;91.11;105.48
73879;48;62.37;76.74;91.11;105.48
73880;48;62.37;76.74;91.11;105.48
73881;48;62.37;76.74;91.11;105.48
73882;48;62.37;76.74;91.11;105.48
73883;48;62.37;76.74;91.11;105.48
73886;96;132;168;204;240
73887;96;132;168;204;240
73889;96;132;168;204;240
73890;96;132;168;204;240
73892;96;132;168;204;240
73893;96;132;168;204;240
73895;96;132;168;204;240
73896;96;132;168;204;240
73898;96;132;168;204;240
73899;96;132;168;204;240
73901;96;132;168;204;240
73902;96;132;168;204;240
73904;96;132;168;204;240
73905;96;132;168;204;240
73907;96;132;168;204;240
73908;96;132;168;204;240
73910;96;132;168;204;240
73911;96;132;168;204;240
73913;96;132;168;204;240
73916;90;122.7;155.4;188.1;220.8
73917;90;122.7;155.4;188.1;220.8
73920;90;122.7;155.4;188.1;220.8
73921;90;122.7;155.4;188.1;220.8
73924;90;122.7;155.4;188.1;220.8
73925;90;122.7;155.4;188.1;220.8
73928;90;122.7;155.4;188.1;220.8
73929;90;122.7;155.4;188.1;220.8
73932;90;122.7;155.4;188.1;220.8
73933;90;122.7;155.4;188.1;220.8
73936;90;122.7;155.4;188.1;220.8
73937;90;122.7;155.4;188.1;220.8
73940;90;122.7;155.4;188.1;220.8
73941;90;122.7;155.4;188.1;220.8
73944;90;122.7;155.4;188.1;220.8
73945;90;122.7;155.4;188.1;220.8
73948;90;122.7;155.4;188.1;220.8
73949;90;122.7;155.4;188.1;220.8
73952;90;122.7;155.4;188.1;220.8
73955;44;61.48;78.96;96.44;113.92
73956;44;61.48;78.96;96.44;113.92
73957;44;61.48;78.96;96.44;113.92
73959;44;61.48;78.96;96.44;113.92
73960;44;61.48;78.96;96.44;113.92
73962;44;61.48;78.96;96.44;113.92
73963;44;61.48;78.96;96.44;113.92
73965;44;61.48;78.96;96.44;113.92
73966;44;61.48;78.96;96.44;113.92
73968;44;61.48;78.96;96.44;113.92
73969;44;61.48;78.96;96.44;113.92
73971;44;61.48;78.96;96.44;113.92
73972;44;61.48;78.96;96.44;113.92
73974;44;61.48;78.96;96.44;113.92
73975;44;61.48;78.96;96.44;113.92
73977;44;61.48;78.96;96.44;113.92
73978;44;61.48;78.96;96.44;113.92
73980;44;61.48;78.96;96.44;113.92
73981;44;61.48;78.96;96.44;113.92
73983;44;61.48;78.96;96.44;113.92
73984;44;61.48;78.96;96.44;113.92
73986;44;61.48;78.96;96.44;113.92
73987;44;61.48;78.96;96.44;113.92
73989;44;61.48;78.96;96.44;113.92
73990;44;61.48;78.96;96.44;113.92
73992;44;61.48;78.96;96.44;113.92
73993;44;61.48;78.96;96.44;113.92
73995;44;61.48;78.96;96.44;113.92
73996;44;61.48;78.96;96.44;113.92
73998;44;61.48;78.96;96.44;113.92
73999;44;61.48;78.96;96.44;113.92
74001;44;61.48;78.96;96.44;113.92
74004;96;132;168;204;240
74006;96;132;168;204;240
74007;96;132;168;204;240
74009;96;132;168;204;240
74010;96;132;168;204;240
74012;96;132;168;204;240
74013;96;132;168;204;240
74015;96;132;168;204;240
74016;96;132;168;204;240
74018;96;132;168;204;240
74019;96;132;168;204;240
74021;96;132;168;204;240
74022;96;132;168;204;240
74024;96;132;168;204;240
74025;96;132;168;204;240
74027;96;132;168;204;240
74028;96;132;168;204;240
74030;96;132;168;204;240
74031;96;132;168;204;240
74033;96;132;168;204;240
74034;96;132;168;204;240
74036;96;132;168;204;240
74037;96;132;168;204;240
74039;96;132;168;204;240
74044;90;122.7;155.4;188.1;220.8
74045;90;122.7;155.4;188.1;220.8
74046;90;122.7;155.4;188.1;220.8
74047;90;122.7;155.4;188.1;220.8
74048;90;122.7;155.4;188.1;220.8
74049;90;122.7;155.4;188.1;220.8
74050;90;122.7;155.4;188.1;220.8
74051;90;122.7;155.4;188.1;220.8
74052;90;122.7;155.4;188.1;220.8
74053;90;122.7;155.4;188.1;220.8
74054;90;122.7;155.4;188.1;220.8
74055;90;122.7;155.4;188.1;220.8
74056;90;122.7;155.4;188.1;220.8
74057;90;122.7;155.4;188.1;220.8
74058;90;122.7;155.4;188.1;220.8
74059;90;122.7;155.4;188.1;220.8
74060;90;122.7;155.4;188.1;220.8
74061;90;122.7;155.4;188.1;220.8
74062;90;122.7;155.4;188.1;220.8
74063;90;122.7;155.4;188.1;220.8
74064;90;122.7;155.4;188.1;220.8
74065;90;122.7;155.4;188.1;220.8
74066;90;122.7;155.4;188.1;220.8
74067;90;122.7;155.4;188.1;220.8
74070;90;122.7;155.4;188.1;220.8
74072;90;122.7;155.4;188.1;220.8
74073;90;122.7;155.4;188.1;220.8
74075;90;122.7;155.4;188.1;220.8
74076;90;122.7;155.4;188.1;220.8
74078;90;122.7;155.4;188.1;220.8
74079;90;122.7;155.4;188.1;220.8
74081;90;122.7;155.4;188.1;220.8
74082;90;122.7;155.4;188.1;220.8
74084;90;122.7;155.4;188.1;220.8
74085;90;122.7;155.4;188.1;220.8
74087;90;122.7;155.4;188.1;220.8
74088;90;122.7;155.4;188.1;220.8
74090;90;122.7;155.4;188.1;220.8
74091;90;122.7;155.4;188.1;220.8
74093;90;122.7;155.4;188.1;220.8
74094;90;122.7;155.4;188.1;220.8
74096;90;122.7;155.4;188.1;220.8
74097;90;122.7;155.4;188.1;220.8
74099;90;122.7;155.4;188.1;220.8
74100;90;122.7;155.4;188.1;220.8
74102;90;122.7;155.4;188.1;220.8
74103;90;122.7;155.4;188.1;220.8
74105;90;122.7;155.4;188.1;220.8
74106;90;122.7;155.4;188.1;220.8
74108;90;122.7;155.4;188.1;220.8
74192;48;62.37;76.74;91.11;105.48
74193;48;62.37;76.74;91.11;105.48
74194;48;62.37;76.74;91.11;105.48
74195;48;62.37;76.74;91.11;105.48
74196;48;62.37;76.74;91.11;105.48
74197;48;62.37;76.74;91.11;105.48
74198;48;62.37;76.74;91.11;105.48
74201;48;62.37;76.74;91.11;105.48
74202;48;62.37;76.74;91.11;105.48
74203;48;62.37;76.74;91.11;105.48
74204;48;62.37;76.74;91.11;105.48
74205;48;62.37;76.74;91.11;105.48
74206;48;62.37;76.74;91.11;105.48
74207;48;62.37;76.74;91.11;105.48
74318;83;113.5;144;174.5;205
74319;83;113.5;144;174.5;205
74321;83;113.5;144;174.5;205
74324;83;113.5;144;174.5;205
74326;83;113.5;144;174.5;205
74329;83;113.5;144;174.5;205
74331;83;113.5;144;174.5;205
74334;83;113.5;144;174.5;205
74336;83;113.5;144;174.5;205
74339;83;113.5;144;174.5;205
74341;83;113.5;144;174.5;205
74344;83;113.5;144;174.5;205
74346;83;113.5;144;174.5;205
74349;83;113.5;144;174.5;205
74351;83;113.5;144;174.5;205
74354;83;113.5;144;174.5;205
74356;83;113.5;144;174.5;205
74359;83;113.5;144;174.5;205
74361;83;113.5;144;174.5;205
74364;83;113.5;144;174.5;205
74366;83;113.5;144;174.5;205
74369;83;113.5;144;174.5;205
74371;83;113.5;144;174.5;205
74374;83;113.5;144;174.5;205
74376;83;113.5;144;174.5;205
74379;83;113.5;144;174.5;205
74381;83;113.5;144;174.5;205
74384;83;113.5;144;174.5;205
74386;83;113.5;144;174.5;205
74389;83;113.5;144;174.5;205
74391;83;113.5;144;174.5;205
74394;83;113.5;144;174.5;205
74396;83;113.5;144;174.5;205
74399;83;113.5;144;174.5;205
74401;83;113.5;144;174.5;205
74402;83;113.5;144;174.5;205
74404;83;113.5;144;174.5;205
74405;83;113.5;144;174.5;205
74407;83;113.5;144;174.5;205
74408;83;113.5;144;174.5;205
74410;83;113.5;144;174.5;205
74411;83;113.5;144;174.5;205
74413;83;113.5;144;174.5;205
74414;83;113.5;144;174.5;205
74416;83;113.5;144;174.5;205
74417;83;113.5;144;174.5;205
74418;83;113.5;144;174.5;205
74559;48;62.37;76.74;91.11;105.48
74560;48;62.37;76.74;91.11;105.48
74561;48;62.37;76.74;91.11;105.48
74562;48;62.37;76.74;91.11;105.48
74563;48;62.37;76.74;91.11;105.48
74564;48;62.37;76.74;91.11;105.48
74565;48;62.37;76.74;91.11;105.48
74566;48;62.37;76.74;91.11;105.48
74567;48;62.37;76.74;91.11;105.48
74568;48;62.37;76.74;91.11;105.48
74569;48;62.37;76.74;91.11;105.48
74570;48;62.37;76.74;91.11;105.48
74571;48;62.37;76.74;91.11;105.48
74572;48;62.37;76.74;91.11;105.48
74573;48;62.37;76.74;91.11;105.48
74574;48;62.37;76.74;91.11;105.48
74575;48;62.37;76.74;91.11;105.48
74576;48;62.37;76.74;91.11;105.48
74577;48;62.37;76.74;91.11;105.48
74578;48;62.37;76.74;91.11;105.48
74579;48;62.37;76.74;91.11;105.48
74580;48;62.37;76.74;91.11;105.48
74581;48;62.37;76.74;91.11;105.48
74582;48;62.37;76.74;91.11;105.48
74583;48;62.37;76.74;91.11;105.48
74584;48;62.37;76.74;91.11;105.48
74585;48;62.37;76.74;91.11;105.48
74586;48;62.37;76.74;91.11;105.48
74587;48;62.37;76.74;91.11;105.48
74588;48;62.37;76.74;91.11;105.48
74589;48;62.37;76.74;91.11;105.48
74590;48;62.37;76.74;91.11;105.48
74591;48;62.37;76.74;91.11;105.48
74592;48;62.37;76.74;91.11;105.48
74593;48;62.37;76.74;91.11;105.48
74594;48;62.37;76.74;91.11;105.48
74595;48;62.37;76.74;91.11;105.48
74596;48;62.37;76.74;91.11;105.48
74597;48;62.37;76.74;91.11;105.48
74598;48;62.37;76.74;91.11;105.48
74599;48;62.37;76.74;91.11;105.48
74600;48;62.37;76.74;91.11;105.48
74603;60;83.8;107.6;131.4;155.2
74604;60;83.8;107.6;131.4;155.2
74607;60;83.8;107.6;131.4;155.2
74608;60;83.8;107.6;131.4;155.2
74611;60;83.8;107.6;131.4;155.2
74612;60;83.8;107.6;131.4;155.2
74615;60;83.8;107.6;131.4;155.2
74616;60;83.8;107.6;131.4;155.2
74619;60;83.8;107.6;131.4;155.2
74620;60;83.8;107.6;131.4;155.2
74623;60;83.8;107.6;131.4;155.2
74624;60;83.8;107.6;131.4;155.2
74627;60;83.8;107.6;131.4;155.2
74628;60;83.8;107.6;131.4;155.2
74631;60;83.8;107.6;131.4;155.2
74632;60;83.8;107.6;131.4;155.2
74635;60;83.8;107.6;131.4;155.2
74636;60;83.8;107.6;131.4;155.2
74639;60;83.8;107.6;131.4;155.2
74640;60;83.8;107.6;131.4;155.2
74643;60;83.8;107.6;131.4;155.2
74644;60;83.8;107.6;131.4;155.2
74647;60;83.8;107.6;131.4;155.2
74648;60;83.8;107.6;131.4;155.2
74651;48;66;84;102;120
74653;48;66;84;102;120
74655;48;66;84;102;120
74657;48;66;84;102;120
74659;48;66;84;102;120
74661;48;66;84;102;120
74663;48;66;84;102;120
74665;48;66;84;102;120
74667;48;66;84;102;120
74669;48;66;84;102;120
74671;48;66;84;102;120
74673;48;66;84;102;120
74675;48;66;84;102;120
74677;48;66;84;102;120
74679;48;66;84;102;120
74681;48;66;84;102;120
74683;48;66;84;102;120
74685;48;66;84;102;120
74687;48;66;84;102;120
74689;48;66;84;102;120
74691;48;66;84;102;120
74693;48;66;84;102;120
74695;48;66;84;102;120
74697;48;66;84;102;120
74699;48;66;84;102;120
74701;48;66;84;102;120
74703;48;66;84;102;120
74705;48;66;84;102;120
74707;48;66;84;102;120
74709;48;66;84;102;120
74711;48;66;84;102;120
74713;48;66;84;102;120
74715;48;66;84;102;120
74717;48;66;84;102;120
74719;48;66;84;102;120
74721;48;66;84;102;120
74723;48;66;84;102;120
74725;48;66;84;102;120
74727;48;66;84;102;120
74729;48;66;84;102;120
74731;48;66;84;102;120
74733;48;66;84;102;120
74735;48;66;84;102;120
74737;48;66;84;102;120
74739;48;66;84;102;120
74741;48;66;84;102;120
74743;48;66;84;102;120
74745;48;66;84;102;120
74747;48;66;84;102;120
74749;48;66;84;102;120
74752;90;122.7;155.4;188.1;220.8
74753;90;122.7;155.4;188.1;220.8
74754;90;122.7;155.4;188.1;220.8
74755;90;122.7;155.4;188.1;220.8
74756;90;122.7;155.4;188.1;220.8
74757;90;122.7;155.4;188.1;220.8
74758;90;122.7;155.4;188.1;220.8
74759;90;122.7;155.4;188.1;220.8
74760;90;122.7;155.4;188.1;220.8
74761;90;122.7;155.4;188.1;220.8
74762;90;122.7;155.4;188.1;220.8
74763;90;122.7;155.4;188.1;220.8
74764;90;122.7;155.4;188.1;220.8
74765;90;122.7;155.4;188.1;220.8
74766;90;122.7;155.4;188.1;220.8
74767;90;122.7;155.4;188.1;220.8
74768;90;122.7;155.4;188.1;220.8
74769;90;122.7;155.4;188.1;220.8
74770;90;122.7;155.4;188.1;220.8
74771;90;122.7;155.4;188.1;220.8
74772;90;122.7;155.4;188.1;220.8
74773;90;122.7;155.4;188.1;220.8
74774;90;122.7;155.4;188.1;220.8
74775;90;122.7;155.4;188.1;220.8
74776;90;122.7;155.4;188.1;220.8
74777;90;122.7;155.4;188.1;220.8
74778;90;122.7;155.4;188.1;220.8
74779;90;122.7;155.4;188.1;220.8
74782;96;132;168;204;240
74783;96;132;168;204;240
74784;96;132;168;204;240
74785;96;132;168;204;240
74786;96;132;168;204;240
74787;96;132;168;204;240
74788;96;132;168;204;240
74789;96;132;168;204;240
74790;96;132;168;204;240
74791;96;132;168;204;240
74792;96;132;168;204;240
74793;96;132;168;204;240
74794;96;132;168;204;240
74795;96;132;168;204;240
74796;96;132;168;204;240
74797;96;132;168;204;240
74798;96;132;168;204;240
74799;96;132;168;204;240
74800;96;132;168;204;240
74801;96;132;168;204;240
74802;96;132;168;204;240
74803;96;132;168;204;240
74804;96;132;168;204;240
74805;96;132;168;204;240
74806;96;132;168;204;240
74807;96;132;168;204;240
74808;96;132;168;204;240
74811;96;132;168;204;240
74812;96;132;168;204;240
74813;96;132;168;204;240
74814;96;132;168;204;240
74815;96;132;168;204;240
74816;96;132;168;204;240
74817;96;132;168;204;240
74818;96;132;168;204;240
74819;96;132;168;204;240
74820;96;132;168;204;240
74821;96;132;168;204;240
74822;96;132;168;204;240
74823;96;132;168;204;240
74824;96;132;168;204;240
74825;96;132;168;204;240
74826;96;132;168;204;240
74827;96;132;168;204;240
74828;96;132;168;204;240
74829;96;132;168;204;240
74830;96;132;168;204;240
74831;96;132;168;204;240
74832;96;132;168;204;240
74833;96;132;168;204;240
74834;96;132;168;204;240
74835;96;132;168;204;240
74838;48;66;84;102;120
74840;48;66;84;102;120
74841;48;66;84;102;120
74843;48;66;84;102;120
74844;48;66;84;102;120
74846;48;66;84;102;120
74847;48;66;84;102;120
74849;48;66;84;102;120
74850;48;66;84;102;120
74852;48;66;84;102;120
74853;48;66;84;102;120
74855;48;66;84;102;120
74856;48;66;84;102;120
74858;48;66;84;102;120
74859;48;66;84;102;120
74861;48;66;84;102;120
74862;48;66;84;102;120
74864;48;66;84;102;120
74865;48;66;84;102;120
74867;48;66;84;102;120
74868;48;66;84;102;120
74870;48;66;84;102;120
74871;48;66;84;102;120
74873;48;66;84;102;120
74874;48;66;84;102;120
74877;60;83.8;107.6;131.4;155.2
74878;60;83.8;107.6;131.4;155.2
74879;60;83.8;107.6;131.4;155.2
74880;60;83.8;107.6;131.4;155.2
74881;60;83.8;107.6;131.4;155.2
74882;60;83.8;107.6;131.4;155.2
74883;60;83.8;107.6;131.4;155.2
74884;60;83.8;107.6;131.4;155.2
74885;60;83.8;107.6;131.4;155.2
74886;60;83.8;107.6;131.4;155.2
74887;60;83.8;107.6;131.4;155.2
74888;60;83.8;107.6;131.4;155.2
74889;60;83.8;107.6;131.4;155.2
74890;60;83.8;107.6;131.4;155.2
74891;60;83.8;107.6;131.4;155.2
74892;60;83.8;107.6;131.4;155.2
74893;60;83.8;107.6;131.4;155.2
74894;60;83.8;107.6;131.4;155.2
74895;60;83.8;107.6;131.4;155.2
74896;60;83.8;107.6;131.4;155.2
74897;60;83.8;107.6;131.4;155.2
74898;60;83.8;107.6;131.4;155.2
74899;60;83.8;107.6;131.4;155.2
74900;60;83.8;107.6;131.4;155.2
74903;60;83.8;107.6;131.4;155.2
74904;60;83.8;107.6;131.4;155.2
74905;60;83.8;107.6;131.4;155.2
74906;60;83.8;107.6;131.4;155.2
